Period Name,Ward Description,Product Description,Quantity
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 23-Oct-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 30-Oct-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 02-Oct-2014,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule (10),10.00
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule (10),20.00
 02-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),35.00
 09-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),100.00
 23-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 28-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 30-Oct-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 02-Oct-2014,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),5.00
 30-Oct-2014,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),5.00
 09-Oct-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet (7),7.00
 07-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),10.00
 09-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),30.00
 06-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 125mg Capsule (20),26.00
 02-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),4.00
 07-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),5.00
 09-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),7.00
 16-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 23-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),4.00
 28-Oct-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),6.00
 31-Oct-2014,Intensive Care Unit,Chloramphenicol 1% (10mg/g) Eye Ointment (4g),1.00
 07-Oct-2014,Intensive Care Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (pp10mL),1.00
 13-Oct-2014,Intensive Care Unit,Aciclovir 250mg/10mL Ampoule (5),10.00
 28-Oct-2014,Intensive Care Unit,Amoxycillin 500mg Capsule (20),20.00
 07-Oct-2014,Intensive Care Unit,Azithromycin 500mg/10mL Vial (10),10.00
 21-Oct-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),10.00
 14-Oct-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),5.00
 21-Oct-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),10.00
 28-Oct-2014,Intensive Care Unit,Cephazolin 1g Vial (10),10.00
 14-Oct-2014,Intensive Care Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),3.00
 07-Oct-2014,Intensive Care Unit,Ciprofloxacin 500mg Tablet (14),14.00
 20-Oct-2014,Intensive Care Unit,Clindamycin 150mg Capsule (24),24.00
 21-Oct-2014,Intensive Care Unit,Doxycycline 100mg Tablet (7),7.00
 28-Oct-2014,Intensive Care Unit,Doxycycline 100mg Tablet (7),7.00
 28-Oct-2014,Intensive Care Unit,Flucloxacillin 1g Vial (10),10.00
 07-Oct-2014,Intensive Care Unit,Gentamicin 80mg/2mL Ampoule (50),10.00
 14-Oct-2014,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 14-Oct-2014,Intensive Care Unit,Moxifloxacin 400mg Tablet (5),5.00
 07-Oct-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),1.00
 14-Oct-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),1.00
 28-Oct-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),1.00
 07-Oct-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 14-Oct-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 21-Oct-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 30-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial (5),10.00
 16-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),20.00
 22-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),20.00
 30-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),20.00
 16-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 22-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 30-Oct-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 09-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 16-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 22-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 02-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),12.00
 09-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),10.00
 16-Oct-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),5.00
 09-Oct-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),40.00
 22-Oct-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),20.00
 09-Oct-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),20.00
 22-Oct-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),20.00
 02-Oct-2014,Maude Bellas Maternity Ward,Erythromycin 250mg Capsule: EC (25),25.00
 30-Oct-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule (50),5.00
 02-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 09-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 16-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 30-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 02-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),21.00
 09-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 22-Oct-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 22-Oct-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet (7),7.00
 30-Oct-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet (7),7.00
 04-Nov-2014,Acute Medical Unit,Moxifloxacin 400mg Tablet (5),5.00
 04-Nov-2014,Acute Medical Unit,Lincomycin 600mg/2mL Vial (5),20.00
 05-Nov-2014,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 07-Nov-2014,Acute Medical Unit,Azithromycin 500mg Tablet (3),3.00
 07-Nov-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),5.00
 07-Nov-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),14.00
 07-Nov-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 10-Nov-2014,Acute Medical Unit,Cefuroxime 250mg Tablet (14),7.00
 14-Nov-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 14-Nov-2014,Acute Medical Unit,Azithromycin 500mg Vial (1),15.00
 14-Nov-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),5.00
 14-Nov-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),25.00
 14-Nov-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),10.00
 14-Nov-2014,Acute Medical Unit,Gentamicin 80mg/2mL Ampoule (50),5.00
 14-Nov-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 17-Nov-2014,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 21-Nov-2014,Acute Medical Unit,Amoxycillin 500mg Vial (5),5.00
 21-Nov-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),30.00
 21-Nov-2014,Acute Medical Unit,Azithromycin 500mg Vial (1),5.00
 21-Nov-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),5.00
 21-Nov-2014,Acute Medical Unit,Cephazolin 1g Vial (10),10.00
 21-Nov-2014,Acute Medical Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 21-Nov-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),7.00
 21-Nov-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 21-Nov-2014,Acute Medical Unit,Norfloxacin 400mg Tablet (14),14.00
 21-Nov-2014,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 21-Nov-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 24-Nov-2014,Acute Medical Unit,Meropenem 500mg Vial (5),10.00
 26-Nov-2014,Acute Medical Unit,Fluconazole 200mg Capsule (28),21.00
 26-Nov-2014,Acute Medical Unit,Moxifloxacin 400mg Tablet (5),5.00
 28-Nov-2014,Acute Medical Unit,Azithromycin 500mg Tablet (3),3.00
 28-Nov-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),10.00
 28-Nov-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 28-Nov-2014,Acute Medical Unit,Clindamycin 150mg Capsule (24),24.00
 28-Nov-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),7.00
 03-Nov-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 04-Nov-2014,Benson Medical Ward,Nitrofurantoin 100mg Capsule (30),5.00
 05-Nov-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),2.00
 05-Nov-2014,Benson Medical Ward,Amoxycillin 1g Vial (5),40.00
 05-Nov-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),42.00
 05-Nov-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),12.00
 05-Nov-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),30.00
 05-Nov-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),20.00
 05-Nov-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),20.00
 05-Nov-2014,Benson Medical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 05-Nov-2014,Benson Medical Ward,Ciprofloxacin 500mg Tablet (14),42.00
 05-Nov-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),35.00
 05-Nov-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),80.00
 05-Nov-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 05-Nov-2014,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 05-Nov-2014,Benson Medical Ward,Metronidazole 500mg Suppository (10),10.00
 05-Nov-2014,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 05-Nov-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 05-Nov-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 06-Nov-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 10-Nov-2014,Benson Medical Ward,Nitrofurantoin 100mg Capsule (30),5.00
 10-Nov-2014,Benson Medical Ward,Meropenem 1g Vial (5),5.00
 11-Nov-2014,Benson Medical Ward,Bifonazole 1% (1mg/g) Cream (15g),1.00
 11-Nov-2014,Benson Medical Ward,Aciclovir 250mg/10mL Ampoule (5),42.00
 12-Nov-2014,Benson Medical Ward,Amoxycillin 400mg Clavulanate 57mg per 5mL  Suspension (60mL),1.00
 12-Nov-2014,Benson Medical Ward,Amoxycillin 1g Vial (5),30.00
 12-Nov-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 12-Nov-2014,Benson Medical Ward,Azithromycin 500mg Vial (1),10.00
 12-Nov-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 12-Nov-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),10.00
 12-Nov-2014,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 12-Nov-2014,Benson Medical Ward,Norfloxacin 400mg Tablet (14),28.00
 12-Nov-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 12-Nov-2014,Benson Medical Ward,Oseltamivir 75mg Capsule (10),20.00
 12-Nov-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 13-Nov-2014,Benson Medical Ward,Amoxycillin 250mg/5mL Suspension (100mL),3.00
 13-Nov-2014,Benson Medical Ward,Metronidazole 200mg/5mL Suspension (100mL),1.00
 17-Nov-2014,Benson Medical Ward,Bifonazole 1% (1mg/g) Cream (15g),1.00
 17-Nov-2014,Benson Medical Ward,Metronidazole 200mg/5mL Suspension (100mL),1.00
 17-Nov-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),8.00
 17-Nov-2014,Benson Medical Ward,Hexamine Hippurate 1g Tablet (100),60.00
 17-Nov-2014,Benson Medical Ward,Meropenem 500mg Vial (5),10.00
 19-Nov-2014,Benson Medical Ward,Azithromycin 500mg Vial (1),5.00
 19-Nov-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),9.00
 19-Nov-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),10.00
 19-Nov-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),48.00
 19-Nov-2014,Benson Medical Ward,Flucloxacillin 500mg Capsule (24),48.00
 19-Nov-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),5.00
 19-Nov-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 19-Nov-2014,Benson Medical Ward,Trimethoprim 300mg Tablet (7),28.00
 19-Nov-2014,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 20-Nov-2014,Benson Medical Ward,Cefuroxime 250mg Tablet (14),14.00
 20-Nov-2014,Benson Medical Ward,Amoxycillin 250mg/5mL Suspension (100mL),1.00
 20-Nov-2014,Benson Medical Ward,Amoxycillin 250mg/5mL Suspension (100mL),2.00
 20-Nov-2014,Benson Medical Ward,Metronidazole 200mg/5mL Suspension (100mL),1.00
 21-Nov-2014,Benson Medical Ward,Nitrofurantoin 100mg Capsule (30),20.00
 25-Nov-2014,Benson Medical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),2.00
 26-Nov-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),1.00
 26-Nov-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),60.00
 26-Nov-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),60.00
 26-Nov-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),3.00
 26-Nov-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),30.00
 26-Nov-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),14.00
 26-Nov-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),50.00
 26-Nov-2014,Benson Medical Ward,Flucloxacillin 500mg Vial (10),10.00
 26-Nov-2014,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),30.00
 26-Nov-2014,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 26-Nov-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 26-Nov-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),100.00
 26-Nov-2014,Benson Medical Ward,Roxithromycin 150mg Tablet (10),20.00
 26-Nov-2014,Benson Medical Ward,Trimethoprim 300mg Tablet (7),28.00
 26-Nov-2014,Benson Medical Ward,Vancomycin 1g Vial (1),10.00
 03-Nov-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet (7),7.00
 03-Nov-2014,Colyer Surgical Ward,Fluconazole 50mg Capsule (28),7.00
 03-Nov-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),8.00
 03-Nov-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 03-Nov-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 03-Nov-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 03-Nov-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule (20),20.00
 03-Nov-2014,Colyer Surgical Ward,Cephalexin 250mg Capsule (20),20.00
 03-Nov-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),20.00
 03-Nov-2014,Colyer Surgical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 03-Nov-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),70.00
 03-Nov-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 04-Nov-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 04-Nov-2014,Colyer Surgical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 05-Nov-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),12.00
 06-Nov-2014,Colyer Surgical Ward,Vancomycin 3g in Sodium Chloride 0.9%  Infusor LV10 (240mL),2.00
 07-Nov-2014,Colyer Surgical Ward,Rifampicin 300mg Capsule (100),10.00
 07-Nov-2014,Colyer Surgical Ward,Rifampicin 150mg Capsule (100),10.00
 10-Nov-2014,Colyer Surgical Ward,Fluconazole 50mg Capsule (28),5.00
 10-Nov-2014,Colyer Surgical Ward,Rifampicin 100mg/5mL Mixture (60mL),1.00
 10-Nov-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 10-Nov-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 10-Nov-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 10-Nov-2014,Colyer Surgical Ward,Benzylpenicillin 600mg Vial (1),5.00
 10-Nov-2014,Colyer Surgical Ward,Gentamicin 80mg/2mL Ampoule (50),50.00
 10-Nov-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 10-Nov-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),80.00
 11-Nov-2014,Colyer Surgical Ward,Azithromycin 500mg Tablet (3),2.00
 14-Nov-2014,Colyer Surgical Ward,Fluconazole 50mg Capsule (28),4.00
 17-Nov-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (5),5.00
 17-Nov-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (10),40.00
 17-Nov-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 17-Nov-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 17-Nov-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),30.00
 17-Nov-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),40.00
 17-Nov-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 17-Nov-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 17-Nov-2014,Colyer Surgical Ward,Roxithromycin 150mg Tablet (10),10.00
 17-Nov-2014,Colyer Surgical Ward,Roxithromycin 300mg Tablet (5),5.00
 18-Nov-2014,Colyer Surgical Ward,Fluconazole 50mg Capsule (28),7.00
 18-Nov-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),10.00
 18-Nov-2014,Colyer Surgical Ward,Vancomycin 500mg Vial (10),10.00
 18-Nov-2014,Colyer Surgical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 19-Nov-2014,Colyer Surgical Ward,Aciclovir 5% (50mg/g) Cream (2g),1.00
 21-Nov-2014,Colyer Surgical Ward,Vancomycin 3g in Sodium Chloride 0.9%  Infusor LV10 (240mL),1.00
 24-Nov-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 24-Nov-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 24-Nov-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),5.00
 24-Nov-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),10.00
 24-Nov-2014,Colyer Surgical Ward,Clotrimazole 1% (10mg/g) Cream (20g),1.00
 24-Nov-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),30.00
 24-Nov-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 26-Nov-2014,Colyer Surgical Ward,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 27-Nov-2014,Colyer Surgical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 27-Nov-2014,Colyer Surgical Ward,Clindamycin 150mg Capsule (24),24.00
 03-Nov-2014,Galliers Bickley Ward (Maternity),Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 14-Nov-2014,Galliers Bickley Ward (Maternity),Amoxycillin 1g Vial (5),5.00
 14-Nov-2014,Galliers Bickley Ward (Maternity),Amoxycillin 500mg Vial (5),5.00
 14-Nov-2014,Galliers Bickley Ward (Maternity),Flucloxacillin 1g Vial (10),10.00
 14-Nov-2014,Galliers Bickley Ward (Maternity),Gentamicin 80mg/2mL Ampoule (50),10.00
 17-Nov-2014,Galliers Bickley Ward (Maternity),Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 19-Nov-2014,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),20.00
 20-Nov-2014,Galliers Bickley Ward (Maternity),Benzylpenicillin 600mg Vial (1),5.00
 20-Nov-2014,Galliers Bickley Ward (Maternity),Cephalexin 500mg Capsule (20),20.00
 20-Nov-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial (10),10.00
 20-Nov-2014,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet (21),42.00
 25-Nov-2014,Galliers Bickley Ward (Maternity),Phenoxymethylpenicillin 500mg Tablet (25),20.00
 25-Nov-2014,Galliers Bickley Ward (Maternity),Flucloxacillin 500mg Capsule (24),16.00
 25-Nov-2014,Galliers Bickley Ward (Maternity),Miconazole 2% (20mg/g) Cream (30g),1.00
 04-Nov-2014,Galliers Canning Ward (Med/205SURG),Linezolid 600mg/300mL Infusion (10),4.00
 04-Nov-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),18.00
 05-Nov-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 5% (50mg/g) Cream (2g),1.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Linezolid 600mg/300mL Infusion (10),4.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),40.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial (1),10.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream (20g),2.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial (5),15.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 06-Nov-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),80.00
 10-Nov-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial (5),5.00
 10-Nov-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),30.00
 10-Nov-2014,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),4.00
 12-Nov-2014,Galliers Canning Ward (Med/205SURG),Rifampicin 300mg Capsule (100),12.00
 12-Nov-2014,Galliers Canning Ward (Med/205SURG),Rifampicin 150mg Capsule (100),12.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Norfloxacin 400mg Tablet (14),7.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 1g Vial (5),15.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 500mg Capsule (20),40.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 600mg Vial (1),10.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial (1),10.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule (24),48.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream (20g),1.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet (7),28.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial (10),40.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 13-Nov-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 14-Nov-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 200mg/100mL Infusion (10),8.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Valaciclovir 500mg Tablet (42),14.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 800mg Tablet (35),21.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Cefepime 2g Vial (1),4.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 800mg Tablet (35),30.00
 17-Nov-2014,Galliers Canning Ward (Med/205SURG),Cefepime 2g Vial (1),4.00
 18-Nov-2014,Galliers Canning Ward (Med/205SURG),Cefuroxime 250mg Tablet (14),28.00
 18-Nov-2014,Galliers Canning Ward (Med/205SURG),Cefepime 2g Vial (1),6.00
 19-Nov-2014,Galliers Canning Ward (Med/205SURG),Cefepime 2g Vial (1),9.00
 19-Nov-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial (5),10.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 1g Vial (10),20.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
