Period Name,Ward Description,Product Description,Quantity
 20-Jan-2015,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 10-Feb-2015,Intensive Care Unit,Meropenem 1g Vial (5),5.00
 24-Feb-2015,Intensive Care Unit,Meropenem 1g Vial (5),10.00
 31-Mar-2015,Benson Medical Ward,Meropenem 1g Vial (5),10.00
 09-Mar-2015,Benson Medical Ward,Meropenem 1g Vial (5),5.00
 30-Mar-2015,Colyer Surgical Ward,Meropenem 1g Vial (5),10.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),10.00
 23-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),10.00
 25-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),5.00
 03-Mar-2015,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 03-Mar-2015,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 17-Mar-2015,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 02-Apr-2015,Benson Medical Ward,Meropenem 1g Vial (5),15.00
 15-Apr-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),2.00
 10-Apr-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),15.00
 15-Apr-2015,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),9.00
 14-Apr-2015,Intensive Care Unit,Meropenem 1g Vial (5),5.00
 28-Apr-2015,Intensive Care Unit,Meropenem 1g Vial (5),5.00
 24-Feb-2015,Acute Medical Unit,Meropenem 500mg Vial (10),20.00
 23-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 27-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),20.00
 18-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 18-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 16-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 23-Feb-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),20.00
 09-Mar-2015,Acute Medical Unit,Meropenem 500mg Vial (10),10.00
 09-Mar-2015,Acute Medical Unit,Meropenem 500mg Vial (10),5.00
 13-Mar-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 24-Mar-2015,Benson Medical Ward,Meropenem 500mg Vial (10),10.00
 27-Mar-2015,Benson Medical Ward,Meropenem 500mg Vial (10),20.00
 30-Mar-2015,Colyer Surgical Ward,Meropenem 500mg Vial (10),10.00
 05-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),5.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),10.00
 25-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),10.00
 10-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),10.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),10.00
 23-Mar-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),20.00
 24-Apr-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),20.00
 13-Apr-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (10),10.00
 22-Jan-2015,Benson Medical Ward,Meropenem 500mg Vial (5),15.00
 05-Jan-2015,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (5),1.00
 09-Feb-2015,Acute Medical Unit,Meropenem 500mg Vial (5),10.00
 28-Jan-2015,Benson Medical Ward,Metronidazole 200mg Tablet (21),21.00
 23-Jan-2015,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet (21),21.00
 18-Feb-2015,Benson Medical Ward,Metronidazole 200mg Tablet (21),42.00
 06-Feb-2015,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet (21),63.00
 05-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),21.00
 19-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 06-Mar-2015,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet (21),42.00
 19-Mar-2015,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 10-Apr-2015,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet (21),84.00
 16-Apr-2015,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),21.00
 16-Jan-2015,Acute Medical Unit,Metronidazole 400mg Tablet (21),21.00
 29-Jan-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),42.00
 04-Feb-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),42.00
 11-Feb-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 18-Feb-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 25-Feb-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 16-Feb-2015,Colyer Surgical Ward,Metronidazole 400mg Tablet (21),21.00
 23-Feb-2015,Colyer Surgical Ward,Metronidazole 400mg Tablet (21),16.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 04-Mar-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 18-Mar-2015,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 26-Mar-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 24-Mar-2015,Intensive Care Unit,Metronidazole 400mg Tablet (21),21.00
 17-Apr-2015,Acute Medical Unit,Metronidazole 400mg Tablet (21),21.00
 20-Apr-2015,Colyer Surgical Ward,Metronidazole 400mg Tablet (21),42.00
 02-Apr-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),42.00
 23-Apr-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),21.00
 05-Jan-2015,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),20.00
 07-Jan-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 28-Jan-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 05-Jan-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 12-Jan-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 19-Jan-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),30.00
 23-Jan-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 02-Jan-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),20.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 04-Feb-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 02-Feb-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 09-Feb-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 23-Feb-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),30.00
 27-Feb-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 06-Feb-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),10.00
 13-Feb-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),10.00
 02-Feb-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),20.00
 12-Feb-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),20.00
 19-Feb-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 10-Feb-2015,Intensive Care Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 05-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 12-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 19-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 26-Feb-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 18-Mar-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 16-Mar-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 30-Mar-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),30.00
 06-Mar-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),10.00
 13-Mar-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),10.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),20.00
 24-Mar-2015,Intensive Care Unit,Metronidazole 500mg/100mL Infusion (10),20.00
 13-Mar-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 19-Mar-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 26-Mar-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 01-Apr-2015,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 24-Apr-2015,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 22-Apr-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 29-Apr-2015,Benson Medical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 05-Apr-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 25-Apr-2015,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 02-Apr-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),20.00
 20-Apr-2015,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion (10),20.00
 02-Apr-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 16-Apr-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),20.00
 30-Apr-2015,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 01-Apr-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 09-Apr-2015,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 25-Feb-2015,Benson Medical Ward,Miconazole 2% (20mg/g) Cream (30g),1.00
 25-Feb-2015,Galliers Canning Ward (Med/205SURG),Miconazole 2% (20mg/g) Cream (30g),1.00
 06-Mar-2015,Acute Medical Unit,Miconazole 2% (20mg/g) Gel: Oral (15g),1.00
 11-Mar-2015,Galliers Canning Ward (Med/205SURG),Miconazole 2% (20mg/g) Gel: Oral (15g),1.00
 23-Mar-2015,Galliers Canning Ward (Med/205SURG),Miconazole 2% (20mg/g) Gel: Oral (15g),1.00
 07-Jan-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 06-Jan-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),1.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 19-Jan-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 28-Feb-2015,Acute Medical Unit,Moxifloxacin 400mg Tablet (5),5.00
 16-Feb-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 12-Feb-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),10.00
 24-Feb-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 24-Feb-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),5.00
 17-Feb-2015,Intensive Care Unit,Moxifloxacin 400mg Tablet (5),5.00
 31-Mar-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),6.00
 05-Mar-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 17-Mar-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 23-Mar-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 04-Mar-2015,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet (5),3.00
 04-Apr-2015,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 20-Jan-2015,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),2.00
 26-Feb-2015,Intensive Care Unit,Neomycin 500mg Tablet (25),25.00
 26-Mar-2015,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 100mg Capsule (30),15.00
 09-Apr-2015,Benson Medical Ward,Nitrofurantoin 100mg Capsule (30),6.00
 03-Apr-2015,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 100mg Capsule (30),21.00
 05-Jan-2015,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),10.00
 09-Jan-2015,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 50mg Capsule (30),20.00
 02-Feb-2015,Acute Medical Unit,Nitrofurantoin 50mg Capsule (30),2.00
 03-Feb-2015,Acute Medical Unit,Nitrofurantoin 50mg Capsule (30),5.00
 04-Feb-2015,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),5.00
 06-Mar-2015,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),7.00
 08-Jan-2015,Galliers Canning Ward (Med/205SURG),Norfloxacin 400mg Tablet (14),25.00
 25-Feb-2015,Benson Medical Ward,Norfloxacin 400mg Tablet (14),14.00
 09-Feb-2015,Colyer Surgical Ward,Norfloxacin 400mg Tablet (14),14.00
 18-Mar-2015,Benson Medical Ward,Norfloxacin 400mg Tablet (14),28.00
 25-Jan-2015,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 02-Jan-2015,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 16-Jan-2015,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 07-Jan-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 14-Jan-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 01-Jan-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 08-Jan-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 22-Jan-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 29-Jan-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 13-Feb-2015,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 11-Feb-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 17-Feb-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 18-Feb-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 24-Feb-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 25-Feb-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 19-Feb-2015,Colyer Surgical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 19-Feb-2015,Colyer Surgical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 04-Feb-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",4.00
 24-Feb-2015,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 13-Mar-2015,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 25-Mar-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 10-Mar-2015,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 01-Apr-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 08-Apr-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 15-Apr-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 29-Apr-2015,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 07-Apr-2015,Colyer Surgical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 17-Apr-2015,Colyer Surgical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 01-Apr-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 23-Apr-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 30-Apr-2015,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 02-Jan-2015,Acute Medical Unit,Oseltamivir 75mg Capsule (10),10.00
 20-Feb-2015,Acute Medical Unit,Oseltamivir 75mg Capsule (10),10.00
 20-Feb-2015,Intensive Care Unit,Oseltamivir 75mg Capsule (10),30.00
 09-Feb-2015,Maude Bellas Maternity Ward,Oseltamivir 75mg Capsule (10),10.00
 23-Mar-2015,Benson Medical Ward,Oseltamivir 75mg Capsule (10),20.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule (10),10.00
 26-Mar-2015,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule (10),10.00
 22-Apr-2015,Benson Medical Ward,Oseltamivir 75mg Capsule (10),10.00
 30-Apr-2015,Galliers Canning Ward (Med/205SURG),Oseltamivir 75mg Capsule (10),10.00
 02-Mar-2015,Galliers Canning Ward (Med/205SURG),Phenoxymethylpenicillin 500mg Capsule (50),10.00
 31-Mar-2015,Acute Medical Unit,Phenoxymethylpenicillin 500mg Tablet (25),25.00
 06-Feb-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 12g Tazobactam 1.5g in Sodium Chloride 0.9%  Infusor LV10 (240mL),4.00
 02-Jan-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 09-Jan-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 16-Jan-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 23-Jan-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 07-Jan-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 14-Jan-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 21-Jan-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 28-Jan-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 05-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 12-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 16-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 19-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 23-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),12.00
 28-Jan-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 08-Jan-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 22-Jan-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),80.00
 29-Jan-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),59.00
 06-Jan-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 13-Jan-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 20-Jan-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 27-Jan-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 06-Feb-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 13-Feb-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 20-Feb-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 27-Feb-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 04-Feb-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 02-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 09-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 16-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 23-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 23-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 27-Feb-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 05-Feb-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 12-Feb-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 19-Feb-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 03-Feb-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 10-Feb-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 17-Feb-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 24-Feb-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 18-Feb-2015,Maude Bellas Maternity Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),6.00
 20-Mar-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 27-Mar-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 06-Mar-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 25-Mar-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 04-Mar-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),100.00
 11-Mar-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 16-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 20-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 23-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 30-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 05-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 09-Mar-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 18-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 25-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 26-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 05-Mar-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 17-Mar-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 24-Mar-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),25.00
 03-Mar-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 10-Mar-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),5.00
 17-Apr-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 24-Apr-2015,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 01-Apr-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 08-Apr-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 15-Apr-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),80.00
 22-Apr-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 29-Apr-2015,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),70.00
 05-Apr-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 10-Apr-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 13-Apr-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 20-Apr-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 25-Apr-2015,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 02-Apr-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 09-Apr-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 16-Apr-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),70.00
 23-Apr-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 30-Apr-2015,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 14-Apr-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 21-Apr-2015,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 11-Feb-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 24-Feb-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),20.00
